PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
WTQX	5.11223	12	0.000163946	0	0
WCTJ	5.11223	12	0.000163946	0	0
BNJK	5.11223	12	0.000163946	0	0
>RB<H	5.02529	30	0.000409864	15	0.000970309
WGM	5.02328	53	0.000724093	5	0.000323436
WNTTM	5.01858	9	0.000122959	7	0.000452811
JPNH	5.01858	9	0.000122959	7	0.000452811
WJHJW	4.97075	45	0.000614796	20	0.00129374
>TH	4.91691	227	0.0031013	37	0.00239343
H>JC	4.87888	65	0.000888039	7	0.000452811
HZH	4.86466	196	0.00267778	31	0.0020053
HNH	4.86186	100	0.00136621	13	0.000840934
TXC	4.8497	7	9.56349e-05	6	0.000388123
>BTJW	4.8497	7	9.56349e-05	6	0.000388123
>DBR	4.8497	7	9.56349e-05	6	0.000388123
YN	4.8497	7	9.56349e-05	6	0.000388123
RYX	4.8497	7	9.56349e-05	6	0.000388123
JRDN	4.8497	7	9.56349e-05	6	0.000388123
WFMW	4.8497	7	9.56349e-05	6	0.000388123
BJFR>L	4.84832	22	0.000300567	12	0.000776247
CNH	4.82156	209	0.00285539	68	0.00439873
WMCPXT	4.77748	5	6.83107e-05	5	0.000323436
>BJDN	4.77748	5	6.83107e-05	5	0.000323436
>LJCM<	4.77748	5	6.83107e-05	5	0.000323436
NTN>L	4.77748	5	6.83107e-05	5	0.000323436
CLMJ>L	4.77748	5	6.83107e-05	5	0.000323436
MQLVW	4.77748	5	6.83107e-05	5	0.000323436
<KRN	4.77748	5	6.83107e-05	5	0.000323436
WKSW	4.77748	5	6.83107e-05	5	0.000323436
JNXLW	4.77748	5	6.83107e-05	5	0.000323436
NDRJH	4.77748	5	6.83107e-05	5	0.000323436
>XJR<	4.77748	5	6.83107e-05	5	0.000323436
HNZJR	4.77748	5	6.83107e-05	5	0.000323436
WNSKW	4.77748	5	6.83107e-05	5	0.000323436
JTXV>	4.77748	5	6.83107e-05	5	0.000323436
HMGPH	4.77748	5	6.83107e-05	5	0.000323436
LJRDN	4.77748	5	6.83107e-05	5	0.000323436
HSL<	4.77748	5	6.83107e-05	5	0.000323436
PG<J>L	4.77748	5	6.83107e-05	5	0.000323436
QRBNM	4.77748	5	6.83107e-05	5	0.000323436
GMLJ>L	4.77748	5	6.83107e-05	5	0.000323436
CDJ>WR	4.77748	5	6.83107e-05	5	0.000323436
>XJ<ZR	4.77748	5	6.83107e-05	5	0.000323436
HGBWL	4.77748	5	6.83107e-05	5	0.000323436
TRJMW	4.77748	5	6.83107e-05	5	0.000323436
>LJYWR	4.77748	5	6.83107e-05	5	0.000323436
WJQRJBW	4.77748	5	6.83107e-05	5	0.000323436
HMRJM	4.77748	5	6.83107e-05	5	0.000323436
NVM>H	4.77748	5	6.83107e-05	5	0.000323436
LMCPXT	4.77748	5	6.83107e-05	5	0.000323436
WJR>	4.74366	88	0.00120227	11	0.00071156
<MJ	4.72103	31	0.000423526	2	0.000129374
