PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
D>ZLW	13.0124	0	0	3	0.000356252
D>TJT	13.0124	0	0	3	0.000356252
B<>	13.0124	0	0	3	0.000356252
WHLK	13.0124	0	0	3	0.000356252
WCLJT	13.0124	0	0	3	0.000356252
WXRBW	13.0124	0	0	3	0.000356252
WLTX"WMJH	13.0124	0	0	3	0.000356252
WLZJB	13.0124	0	0	3	0.000356252
D>T>	13.0124	0	0	3	0.000356252
DSJSR>	13.0124	0	0	3	0.000356252
CM<	13.0124	0	0	3	0.000356252
PSQW	13.0124	0	0	3	0.000356252
B<L>	13.0124	0	0	3	0.000356252
WNTKTC	13.0124	0	0	3	0.000356252
WNSJK>	13.0124	0	0	3	0.000356252
MW>"BJ>	13.0124	0	0	3	0.000356252
QJNJ>	13.0124	0	0	3	0.000356252
BLXWDJH	13.0124	0	0	3	0.000356252
LDBJT	12.8686	53	0.000643368	0	0
WJH#B	12.8686	53	0.000643368	0	0
B>"JDJKWN	12.6538	7	8.49731e-05	7	0.000831255
>T>	12.6538	7	8.49731e-05	7	0.000831255
QWR"J>	12.6538	7	8.49731e-05	7	0.000831255
>WRKH	12.6258	52	0.000631229	0	0
JR"J<N	12.6258	52	0.000631229	0	0
TKLT>	12.6258	52	0.000631229	0	0
DQWDC>	12.6258	52	0.000631229	0	0
CB<JN	12.4265	13	0.000157807	9	0.00106876
WHLJN	12.383	51	0.00061909	0	0
BJT	12.2243	182	0.0022093	44	0.00522503
>JT	12.1055	40	0.000485561	16	0.00190001
B>"JDJHWN	12.0806	5	6.06951e-05	6	0.000712504
BMN>	12.0806	5	6.06951e-05	6	0.000712504
D<BDW	12.0806	5	6.06951e-05	6	0.000712504
B>"JDJ	12.0806	5	6.06951e-05	6	0.000712504
JWM"JN	12.0376	125	0.00151738	4	0.000475003
>"MJN	11.8974	49	0.000594812	0	0
WNP#Q	11.8974	49	0.000594812	0	0
D>MWR"J>	11.8308	3	3.6417e-05	5	0.000593754
RQM	11.8308	3	3.6417e-05	5	0.000593754
QDJM	11.8308	3	3.6417e-05	5	0.000593754
KNWCT>	11.6546	48	0.000582673	0	0
QDMJ	11.6546	48	0.000582673	0	0
>JDK	11.6546	48	0.000582673	0	0
>XWK	11.6546	48	0.000582673	0	0
Q"NJN	11.6546	48	0.000582673	0	0
LMDBX>	11.6546	48	0.000582673	0	0
DP>	11.6546	48	0.000582673	0	0
PTJH	11.6546	48	0.000582673	0	0
L>BRHM	11.6546	48	0.000582673	0	0
DPJ"N	11.6546	48	0.000582673	0	0
SDR">	11.6546	48	0.000582673	0	0
BRT	11.6546	48	0.000582673	0	0
WNS#B	11.6546	48	0.000582673	0	0
JWSP	11.6516	108	0.00131101	3	0.000356252
WNPQW	11.6474	14	0.000169946	9	0.00106876
