PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
BDWKTHWN	12.1197	0	0	3	0.000319489
DMLKWT>	12.1197	0	0	3	0.000319489
SJP>	12.1197	0	0	3	0.000319489
>RPJ>	12.1197	0	0	3	0.000319489
WMLTH	12.1197	0	0	3	0.000319489
DXBRWN	12.1197	0	0	3	0.000319489
WNTN	12.1197	0	0	3	0.000319489
WSLQT	12.1197	0	0	3	0.000319489
W>RN	12.1197	0	0	3	0.000319489
>XJVWB	12.1197	0	0	3	0.000319489
WCM<J	12.1197	0	0	3	0.000319489
WJ<WC	12.1197	0	0	3	0.000319489
W>QJMW	12.1197	0	0	3	0.000319489
DBN>	12.1197	0	0	3	0.000319489
GTJ>	12.1197	0	0	3	0.000319489
TZW<	12.1197	0	0	3	0.000319489
KRML>	12.1197	0	0	3	0.000319489
W>XJ>	12.1197	0	0	3	0.000319489
>LJL	12.1197	0	0	3	0.000319489
SBJ	12.1197	0	0	3	0.000319489
JWPN>	12.1197	0	0	3	0.000319489
<WZJ>	12.1197	0	0	3	0.000319489
TMNT<SR	12.1197	0	0	3	0.000319489
>NHW	12.1197	0	0	3	0.000319489
<B#D">	12.1197	0	0	3	0.000319489
LMBJ>WTH	12.1197	0	0	3	0.000319489
DJWNTN	12.1197	0	0	3	0.000319489
DTR"<>	12.1197	0	0	3	0.000319489
WXZ>JL	12.1197	0	0	3	0.000319489
KLJWM	12.1197	0	0	3	0.000319489
DMTB"<JN	12.1197	0	0	3	0.000319489
WLH	12.1197	0	0	3	0.000319489
D>SP	12.1197	0	0	3	0.000319489
QJC	12.1197	0	0	3	0.000319489
L<B#DK	12.1197	0	0	3	0.000319489
XVJT	12.1197	0	0	3	0.000319489
D<	12.1197	0	0	3	0.000319489
D>RN	12.1197	0	0	3	0.000319489
BPQ<T>	12.1197	0	0	3	0.000319489
WCMW>JL	12.1197	0	0	3	0.000319489
QVL	12.1197	0	0	3	0.000319489
LQWR"J>	12.1197	0	0	3	0.000319489
NBN>	12.1197	0	0	3	0.000319489
<ZRJ	12.1197	0	0	3	0.000319489
W>LJB	12.1197	0	0	3	0.000319489
KNWC"T>	12.1197	0	0	3	0.000319489
BRJ<>	12.1197	0	0	3	0.000319489
WGNBRWT>	12.1197	0	0	3	0.000319489
DMJK>	12.1197	0	0	3	0.000319489
WQHT	12.1197	0	0	3	0.000319489
MWTN>	12.1197	0	0	3	0.000319489
BDR"JHWN	12.1197	0	0	3	0.000319489
MLWK>	12.1197	0	0	3	0.000319489
PY">	12.1197	0	0	3	0.000319489
DJHB	12.1197	0	0	3	0.000319489
L<BJ"DT>	12.1197	0	0	3	0.000319489
>JTMR	12.1197	0	0	3	0.000319489
GB<WN	12.1197	0	0	3	0.000319489
JWTM	12.1197	0	0	3	0.000319489
DCM<J	12.1197	0	0	3	0.000319489
BMNJNHWN	12.1197	0	0	3	0.000319489
WPRZL>	12.1197	0	0	3	0.000319489
W>TGBR	12.1197	0	0	3	0.000319489
GT	12.1197	0	0	3	0.000319489
>CDT	12.1197	0	0	3	0.000319489
W<WZJL	12.1197	0	0	3	0.000319489
LMSQW	12.1197	0	0	3	0.000319489
